step_dist	max_levels	max_total_position	source_id	cycle_pf	n_cycles	win_rate	total_pnl_ticks	max_drawdown_ticks	sharpe	worst_cycle_dd	max_level_exposure_pct	tail_ratio	calmar_ratio	sortino_ratio	winning_session_pct	max_dd_duration_bars	bars_processed
5.5	1	0	bar_data_250tick_rot	1.6638	92984	0.9393	529695.0	526428.0	0.0033	520848.0	4.34	0.1074	1.0062	0.0008	91.89	58584	61085
5.5	2	2	bar_data_250tick_rot	4.4024	92984	0.9393	1026119.0	4288.0	0.4616	4170.0	0.0	0.2843	239.3001	0.1572	100.0	779	61085
5.5	2	4	bar_data_250tick_rot	5.7494	92984	0.9393	1096775.0	8766.0	0.3176	8274.0	0.0	0.3713	125.1169	0.084	100.0	1269	61085
5.5	2	8	bar_data_250tick_rot	6.4449	92984	0.9393	1121695.0	18510.0	0.1861	16394.0	1.73	0.4161	60.5994	0.0467	97.3	2575	61085
5.5	2	16	bar_data_250tick_rot	6.1846	92984	0.9393	1113023.0	36832.0	0.0986	32458.0	1.21	0.3994	30.2189	0.0244	97.3	4402	61085
5.5	2	0	bar_data_250tick_rot	1.6638	92984	0.9393	529695.0	526428.0	0.0033	520848.0	1.21	0.1074	1.0062	0.0008	91.89	58584	61085
5.5	3	4	bar_data_250tick_rot	5.7494	92984	0.9393	1096775.0	8766.0	0.3176	8274.0	0.0	0.3713	125.1169	0.084	100.0	1269	61085
5.5	3	8	bar_data_250tick_rot	6.4449	92984	0.9393	1121695.0	18510.0	0.1861	16394.0	0.0	0.4161	60.5994	0.0467	97.3	2575	61085
5.5	3	16	bar_data_250tick_rot	6.1846	92984	0.9393	1113023.0	36832.0	0.0986	32458.0	0.52	0.3994	30.2189	0.0244	97.3	4402	61085
5.5	3	0	bar_data_250tick_rot	1.6638	92984	0.9393	529695.0	526428.0	0.0033	520848.0	0.36	0.1074	1.0062	0.0008	91.89	58584	61085
5.5	4	4	bar_data_250tick_rot	5.7494	92984	0.9393	1096775.0	8766.0	0.3176	8274.0	0.0	0.3713	125.1169	0.084	100.0	1269	61085
5.5	4	8	bar_data_250tick_rot	6.4449	92984	0.9393	1121695.0	18510.0	0.1861	16394.0	0.0	0.4161	60.5994	0.0467	97.3	2575	61085
5.5	4	16	bar_data_250tick_rot	6.1846	92984	0.9393	1113023.0	36832.0	0.0986	32458.0	0.0	0.3994	30.2189	0.0244	97.3	4402	61085
5.5	4	0	bar_data_250tick_rot	1.6638	92984	0.9393	529695.0	526428.0	0.0033	520848.0	0.16	0.1074	1.0062	0.0008	91.89	58584	61085
5.5	5	4	bar_data_250tick_rot	5.7494	92984	0.9393	1096775.0	8766.0	0.3176	8274.0	0.0	0.3713	125.1169	0.084	100.0	1269	61085
5.5	5	8	bar_data_250tick_rot	6.4449	92984	0.9393	1121695.0	18510.0	0.1861	16394.0	0.0	0.4161	60.5994	0.0467	97.3	2575	61085
5.5	5	16	bar_data_250tick_rot	6.1846	92984	0.9393	1113023.0	36832.0	0.0986	32458.0	0.0	0.3994	30.2189	0.0244	97.3	4402	61085
5.5	5	0	bar_data_250tick_rot	1.6638	92984	0.9393	529695.0	526428.0	0.0033	520848.0	0.0	0.1074	1.0062	0.0008	91.89	58584	61085
6.0	1	1	bar_data_250tick_rot	4.4425	78487	0.8122	889157.0	2148.0	0.6198	2094.0	0.0	1.0274	413.9465	0.4126	100.0	1370	61085
6.0	1	2	bar_data_250tick_rot	4.4946	78487	0.9385	984629.0	4290.0	0.4759	4164.0	0.0	0.2946	229.5172	0.1636	100.0	1383	61085
6.0	1	4	bar_data_250tick_rot	5.8655	78487	0.9385	1050485.0	8490.0	0.3274	8256.0	6.15	0.3844	123.732	0.0532	97.3	1344	61085
6.0	1	8	bar_data_250tick_rot	6.6049	78487	0.9385	1074653.0	16866.0	0.193	16344.0	4.33	0.4329	63.7171	0.0272	97.3	1748	61085
6.0	1	16	bar_data_250tick_rot	6.3643	78487	0.9385	1067405.0	33090.0	0.1028	32328.0	4.33	0.4171	32.2576	0.0141	97.3	3409	61085
6.0	1	0	bar_data_250tick_rot	1.7473	78487	0.9385	541637.0	475626.0	0.004	475512.0	4.33	0.1145	1.1388	0.0005	91.89	47774	61085
6.0	2	2	bar_data_250tick_rot	4.4946	78487	0.9385	984629.0	4290.0	0.4759	4164.0	0.0	0.2946	229.5172	0.1636	100.0	1383	61085
6.0	2	4	bar_data_250tick_rot	5.8655	78487	0.9385	1050485.0	8490.0	0.3274	8256.0	0.0	0.3844	123.732	0.0532	97.3	1344	61085
6.0	2	8	bar_data_250tick_rot	6.6049	78487	0.9385	1074653.0	16866.0	0.193	16344.0	1.82	0.4329	63.7171	0.0272	97.3	1748	61085
6.0	2	16	bar_data_250tick_rot	6.3643	78487	0.9385	1067405.0	33090.0	0.1028	32328.0	1.25	0.4171	32.2576	0.0141	97.3	3409	61085
6.0	2	0	bar_data_250tick_rot	1.7473	78487	0.9385	541637.0	475626.0	0.004	475512.0	1.25	0.1145	1.1388	0.0005	91.89	47774	61085
6.0	3	4	bar_data_250tick_rot	5.8655	78487	0.9385	1050485.0	8490.0	0.3274	8256.0	0.0	0.3844	123.732	0.0532	97.3	1344	61085
6.0	3	8	bar_data_250tick_rot	6.6049	78487	0.9385	1074653.0	16866.0	0.193	16344.0	0.0	0.4329	63.7171	0.0272	97.3	1748	61085
6.0	3	16	bar_data_250tick_rot	6.3643	78487	0.9385	1067405.0	33090.0	0.1028	32328.0	0.57	0.4171	32.2576	0.0141	97.3	3409	61085
6.0	3	0	bar_data_250tick_rot	1.7473	78487	0.9385	541637.0	475626.0	0.004	475512.0	0.37	0.1145	1.1388	0.0005	91.89	47774	61085
6.0	4	4	bar_data_250tick_rot	5.8655	78487	0.9385	1050485.0	8490.0	0.3274	8256.0	0.0	0.3844	123.732	0.0532	97.3	1344	61085
6.0	4	8	bar_data_250tick_rot	6.6049	78487	0.9385	1074653.0	16866.0	0.193	16344.0	0.0	0.4329	63.7171	0.0272	97.3	1748	61085
6.0	4	16	bar_data_250tick_rot	6.3643	78487	0.9385	1067405.0	33090.0	0.1028	32328.0	0.0	0.4171	32.2576	0.0141	97.3	3409	61085
6.0	4	0	bar_data_250tick_rot	1.7473	78487	0.9385	541637.0	475626.0	0.004	475512.0	0.2	0.1145	1.1388	0.0005	91.89	47774	61085
6.0	5	4	bar_data_250tick_rot	5.8655	78487	0.9385	1050485.0	8490.0	0.3274	8256.0	0.0	0.3844	123.732	0.0532	97.3	1344	61085
6.0	5	8	bar_data_250tick_rot	6.6049	78487	0.9385	1074653.0	16866.0	0.193	16344.0	0.0	0.4329	63.7171	0.0272	97.3	1748	61085
6.0	5	16	bar_data_250tick_rot	6.3643	78487	0.9385	1067405.0	33090.0	0.1028	32328.0	0.0	0.4171	32.2576	0.0141	97.3	3409	61085
6.0	5	0	bar_data_250tick_rot	1.7473	78487	0.9385	541637.0	475626.0	0.004	475512.0	0.0	0.1145	1.1388	0.0005	91.89	47774	61085
7.0	1	1	bar_data_250tick_rot	4.3319	55038	0.8007	745691.0	2034.0	0.6065	2022.0	0.0	1.0784	366.6131	0.4153	100.0	1288	61085
7.0	1	2	bar_data_250tick_rot	4.2263	55038	0.933	829033.0	4076.0	0.4666	4016.0	0.0	0.3036	203.3938	0.1706	100.0	1233	61085
7.0	1	4	bar_data_250tick_rot	5.12	55038	0.9781	881881.0	8042.0	0.3231	7948.0	6.7	0.1146	109.6594	0.0592	100.0	930	61085
7.0	1	8	bar_data_250tick_rot	5.7051	55038	0.9781	903833.0	16066.0	0.1947	15700.0	4.51	0.1277	56.2575	0.0304	97.3	1335	61085
7.0	1	16	bar_data_250tick_rot	5.4552	55038	0.9781	895033.0	31510.0	0.1052	30980.0	4.51	0.1221	28.4047	0.0158	97.3	2339	61085
7.0	1	0	bar_data_250tick_rot	1.7847	55038	0.9781	481873.0	378876.0	0.0053	378272.0	4.51	0.04	1.2718	0.0008	91.89	33082	61085
7.0	2	2	bar_data_250tick_rot	4.2263	55038	0.933	829033.0	4076.0	0.4666	4016.0	0.0	0.3036	203.3938	0.1706	100.0	1233	61085
7.0	2	4	bar_data_250tick_rot	5.12	55038	0.9781	881881.0	8042.0	0.3231	7948.0	0.0	0.1146	109.6594	0.0592	100.0	930	61085
7.0	2	8	bar_data_250tick_rot	5.7051	55038	0.9781	903833.0	16066.0	0.1947	15700.0	2.19	0.1277	56.2575	0.0304	97.3	1335	61085
7.0	2	16	bar_data_250tick_rot	5.4552	55038	0.9781	895033.0	31510.0	0.1052	30980.0	1.46	0.1221	28.4047	0.0158	97.3	2339	61085
7.0	2	0	bar_data_250tick_rot	1.7847	55038	0.9781	481873.0	378876.0	0.0053	378272.0	1.46	0.04	1.2718	0.0008	91.89	33082	61085
7.0	3	4	bar_data_250tick_rot	5.12	55038	0.9781	881881.0	8042.0	0.3231	7948.0	0.0	0.1146	109.6594	0.0592	100.0	930	61085
7.0	3	8	bar_data_250tick_rot	5.7051	55038	0.9781	903833.0	16066.0	0.1947	15700.0	0.0	0.1277	56.2575	0.0304	97.3	1335	61085
7.0	3	16	bar_data_250tick_rot	5.4552	55038	0.9781	895033.0	31510.0	0.1052	30980.0	0.72	0.1221	28.4047	0.0158	97.3	2339	61085
7.0	3	0	bar_data_250tick_rot	1.7847	55038	0.9781	481873.0	378876.0	0.0053	378272.0	0.46	0.04	1.2718	0.0008	91.89	33082	61085
7.0	4	4	bar_data_250tick_rot	5.12	55038	0.9781	881881.0	8042.0	0.3231	7948.0	0.0	0.1146	109.6594	0.0592	100.0	930	61085
7.0	4	8	bar_data_250tick_rot	5.7051	55038	0.9781	903833.0	16066.0	0.1947	15700.0	0.0	0.1277	56.2575	0.0304	97.3	1335	61085
7.0	4	16	bar_data_250tick_rot	5.4552	55038	0.9781	895033.0	31510.0	0.1052	30980.0	0.0	0.1221	28.4047	0.0158	97.3	2339	61085
7.0	4	0	bar_data_250tick_rot	1.7847	55038	0.9781	481873.0	378876.0	0.0053	378272.0	0.27	0.04	1.2718	0.0008	91.89	33082	61085
7.0	5	4	bar_data_250tick_rot	5.12	55038	0.9781	881881.0	8042.0	0.3231	7948.0	0.0	0.1146	109.6594	0.0592	100.0	930	61085
7.0	5	8	bar_data_250tick_rot	5.7051	55038	0.9781	903833.0	16066.0	0.1947	15700.0	0.0	0.1277	56.2575	0.0304	97.3	1335	61085
7.0	5	16	bar_data_250tick_rot	5.4552	55038	0.9781	895033.0	31510.0	0.1052	30980.0	0.0	0.1221	28.4047	0.0158	97.3	2339	61085
7.0	5	0	bar_data_250tick_rot	1.7847	55038	0.9781	481873.0	378876.0	0.0053	378272.0	0.0	0.04	1.2718	0.0008	91.89	33082	61085
8.0	1	1	bar_data_250tick_rot	4.1344	39802	0.7913	620827.0	2022.0	0.5814	2022.0	0.0	1.0901	307.0361	0.405	100.0	1576	61085
8.0	1	2	bar_data_250tick_rot	3.8954	39802	0.9263	688533.0	4012.0	0.4429	4012.0	0.0	0.3101	171.6184	0.1713	100.0	1579	61085
8.0	1	4	bar_data_250tick_rot	4.4979	39802	0.9744	732313.0	7928.0	0.3076	7928.0	7.37	0.1179	92.3705	0.0621	100.0	1530	61085
8.0	1	8	bar_data_250tick_rot	4.9272	39802	0.9744	750553.0	15656.0	0.1876	15632.0	4.82	0.1292	47.9403	0.0318	97.3	1606	61085
8.0	1	16	bar_data_250tick_rot	4.69	39802	0.9744	740889.0	30784.0	0.1024	30784.0	4.82	0.123	24.0673	0.0167	97.3	2893	61085
8.0	1	0	bar_data_250tick_rot	1.7132	39802	0.9744	392005.0	329344.0	0.0059	329344.0	4.82	0.0449	1.1903	0.0009	91.89	28143	61085
8.0	2	2	bar_data_250tick_rot	3.8954	39802	0.9263	688533.0	4012.0	0.4429	4012.0	0.0	0.3101	171.6184	0.1713	100.0	1579	61085
8.0	2	4	bar_data_250tick_rot	4.4979	39802	0.9744	732313.0	7928.0	0.3076	7928.0	0.0	0.1179	92.3705	0.0621	100.0	1530	61085
8.0	2	8	bar_data_250tick_rot	4.9272	39802	0.9744	750553.0	15656.0	0.1876	15632.0	2.55	0.1292	47.9403	0.0318	97.3	1606	61085
8.0	2	16	bar_data_250tick_rot	4.69	39802	0.9744	740889.0	30784.0	0.1024	30784.0	1.66	0.123	24.0673	0.0167	97.3	2893	61085
8.0	2	0	bar_data_250tick_rot	1.7132	39802	0.9744	392005.0	329344.0	0.0059	329344.0	1.66	0.0449	1.1903	0.0009	91.89	28143	61085
8.0	3	4	bar_data_250tick_rot	4.4979	39802	0.9744	732313.0	7928.0	0.3076	7928.0	0.0	0.1179	92.3705	0.0621	100.0	1530	61085
8.0	3	8	bar_data_250tick_rot	4.9272	39802	0.9744	750553.0	15656.0	0.1876	15632.0	0.0	0.1292	47.9403	0.0318	97.3	1606	61085
8.0	3	16	bar_data_250tick_rot	4.69	39802	0.9744	740889.0	30784.0	0.1024	30784.0	0.89	0.123	24.0673	0.0167	97.3	2893	61085
8.0	3	0	bar_data_250tick_rot	1.7132	39802	0.9744	392005.0	329344.0	0.0059	329344.0	0.55	0.0449	1.1903	0.0009	91.89	28143	61085
8.0	4	4	bar_data_250tick_rot	4.4979	39802	0.9744	732313.0	7928.0	0.3076	7928.0	0.0	0.1179	92.3705	0.0621	100.0	1530	61085
8.0	4	8	bar_data_250tick_rot	4.9272	39802	0.9744	750553.0	15656.0	0.1876	15632.0	0.0	0.1292	47.9403	0.0318	97.3	1606	61085
8.0	4	16	bar_data_250tick_rot	4.69	39802	0.9744	740889.0	30784.0	0.1024	30784.0	0.0	0.123	24.0673	0.0167	97.3	2893	61085
8.0	4	0	bar_data_250tick_rot	1.7132	39802	0.9744	392005.0	329344.0	0.0059	329344.0	0.34	0.0449	1.1903	0.0009	91.89	28143	61085
8.0	5	4	bar_data_250tick_rot	4.4979	39802	0.9744	732313.0	7928.0	0.3076	7928.0	0.0	0.1179	92.3705	0.0621	100.0	1530	61085
8.0	5	8	bar_data_250tick_rot	4.9272	39802	0.9744	750553.0	15656.0	0.1876	15632.0	0.0	0.1292	47.9403	0.0318	97.3	1606	61085
8.0	5	16	bar_data_250tick_rot	4.69	39802	0.9744	740889.0	30784.0	0.1024	30784.0	0.0	0.123	24.0673	0.0167	97.3	2893	61085
8.0	5	0	bar_data_250tick_rot	1.7132	39802	0.9744	392005.0	329344.0	0.0059	329344.0	0.0	0.0449	1.1903	0.0009	91.89	28143	61085
10.0	1	1	bar_data_250tick_rot	3.3931	21394	0.7634	391659.0	2132.0	0.4827	2006.0	0.0	1.0513	183.705	0.3509	94.59	2834	61085
10.0	1	2	bar_data_250tick_rot	3.0307	21394	0.9088	430419.0	4184.0	0.3558	3972.0	0.0	0.3043	102.8726	0.1554	89.19	2380	61085
10.0	1	4	bar_data_250tick_rot	3.1701	21394	0.9637	452607.0	8128.0	0.2438	7824.0	9.12	0.1195	55.6849	0.0611	89.19	2644	61085
10.0	1	8	bar_data_250tick_rot	3.3087	21394	0.9637	461343.0	15696.0	0.1512	15368.0	5.49	0.1247	29.3924	0.0312	86.49	6842	61085
10.0	1	16	bar_data_250tick_rot	3.1234	21394	0.9637	449487.0	30192.0	0.0838	30136.0	5.49	0.1177	14.8876	0.0164	89.19	7482	61085
10.0	1	0	bar_data_250tick_rot	1.4023	21394	0.9637	189671.0	257280.0	0.0049	257224.0	5.49	0.0528	0.7372	0.0009	83.78	39616	61085
10.0	2	2	bar_data_250tick_rot	3.0307	21394	0.9088	430419.0	4184.0	0.3558	3972.0	0.0	0.3043	102.8726	0.1554	89.19	2380	61085
10.0	2	4	bar_data_250tick_rot	3.1701	21394	0.9637	452607.0	8128.0	0.2438	7824.0	0.0	0.1195	55.6849	0.0611	89.19	2644	61085
10.0	2	8	bar_data_250tick_rot	3.3087	21394	0.9637	461343.0	15696.0	0.1512	15368.0	3.63	0.1247	29.3924	0.0312	86.49	6842	61085
10.0	2	16	bar_data_250tick_rot	3.1234	21394	0.9637	449487.0	30192.0	0.0838	30136.0	2.19	0.1177	14.8876	0.0164	89.19	7482	61085
10.0	2	0	bar_data_250tick_rot	1.4023	21394	0.9637	189671.0	257280.0	0.0049	257224.0	2.19	0.0528	0.7372	0.0009	83.78	39616	61085
10.0	3	4	bar_data_250tick_rot	3.1701	21394	0.9637	452607.0	8128.0	0.2438	7824.0	0.0	0.1195	55.6849	0.0611	89.19	2644	61085
10.0	3	8	bar_data_250tick_rot	3.3087	21394	0.9637	461343.0	15696.0	0.1512	15368.0	0.0	0.1247	29.3924	0.0312	86.49	6842	61085
10.0	3	16	bar_data_250tick_rot	3.1234	21394	0.9637	449487.0	30192.0	0.0838	30136.0	1.43	0.1177	14.8876	0.0164	89.19	7482	61085
10.0	3	0	bar_data_250tick_rot	1.4023	21394	0.9637	189671.0	257280.0	0.0049	257224.0	0.83	0.0528	0.7372	0.0009	83.78	39616	61085
10.0	4	4	bar_data_250tick_rot	3.1701	21394	0.9637	452607.0	8128.0	0.2438	7824.0	0.0	0.1195	55.6849	0.0611	89.19	2644	61085
10.0	4	8	bar_data_250tick_rot	3.3087	21394	0.9637	461343.0	15696.0	0.1512	15368.0	0.0	0.1247	29.3924	0.0312	86.49	6842	61085
10.0	4	16	bar_data_250tick_rot	3.1234	21394	0.9637	449487.0	30192.0	0.0838	30136.0	0.0	0.1177	14.8876	0.0164	89.19	7482	61085
10.0	4	0	bar_data_250tick_rot	1.4023	21394	0.9637	189671.0	257280.0	0.0049	257224.0	0.6	0.0528	0.7372	0.0009	83.78	39616	61085
10.0	5	4	bar_data_250tick_rot	3.1701	21394	0.9637	452607.0	8128.0	0.2438	7824.0	0.0	0.1195	55.6849	0.0611	89.19	2644	61085
10.0	5	8	bar_data_250tick_rot	3.3087	21394	0.9637	461343.0	15696.0	0.1512	15368.0	0.0	0.1247	29.3924	0.0312	86.49	6842	61085
10.0	5	16	bar_data_250tick_rot	3.1234	21394	0.9637	449487.0	30192.0	0.0838	30136.0	0.0	0.1177	14.8876	0.0164	89.19	7482	61085
10.0	5	0	bar_data_250tick_rot	1.4023	21394	0.9637	189671.0	257280.0	0.0049	257224.0	0.0	0.0528	0.7372	0.0009	83.78	39616	61085
